occurred_at,source,source_id,name,icon,meal,quantity,units,calories,fat,protein,carbs,saturated_fat,sugars,fibre,cholesterol,sodium
"2022-01-06 00:00:00",loseit,,"Lucozade £1.19",Pasta,dinner,1,Serving,133,,,,,,,,
"2022-01-06 00:00:00",loseit,,Pastabake,Pasta,dinner,1,Serving,404,19,14,41,,10,,,488
"2022-01-06 00:00:00",loseit,,"Banana, Yellow, Ripened, Raw",Banana,dinner,1,Each,107,0,1.18,24.78,0,17.7,2.36,0,0
"2022-01-06 00:00:00",loseit,,"Crisp, Texas Bbq",PotatoChip,snacks,30,Grams,152,9.3,1.6,16,1,1.3,0.8,,0.65
"2022-01-07 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2022-01-07 00:00:00",loseit,,"Nesquick Cereal Chocolate Balls",Cereal,breakfast,30,Grams,111,,,,,,,,
"2022-01-07 00:00:00",loseit,,"Roll, Hot Dog",HotDogBun,lunch,2,Each,384,5.2,12,,,,3,560,0.56
"2022-01-07 00:00:00",loseit,,"Can Of Coke",CocaCola,lunch,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-07 00:00:00",loseit,,"Roll, Hot Dog",HotDogBun,snacks,2,Each,384,5.2,12,,,,3,560,0.56
"2022-01-07 00:00:00",loseit,,Pastabake,Pasta,dinner,1,Serving,404,19,14,41,,10,,,488
"2022-01-07 00:00:00",loseit,,"Smooth Orange Juice",OrangeJuice,dinner,330,Milliliters,125,0,2.31,27,0,25.74,,,0
"2022-01-07 00:00:00",loseit,,"Can Of Coke",CocaCola,dinner,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-07 00:00:00",loseit,,"Smarties Tube",Candy,dinner,38,Grams,91,3.7,1,13.2,2.1,12.2,0.2,0,30
"2022-01-08 00:00:00",loseit,,"Bacon Sandwhich",Bacon,breakfast,1,Serving,210,,,,,,,,
"2022-01-08 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2022-01-08 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2022-01-08 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,lunch,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2022-01-08 00:00:00",loseit,,"Can Of Coke",CocaCola,lunch,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-08 00:00:00",loseit,,"Chow Mein, Chicken",Chicken,dinner,2,Servings,445,5,30,70,0,10,5,25,2150
"2022-01-08 00:00:00",loseit,,"Smarties Tube",Candy,dinner,38,Grams,91,3.7,1,13.2,2.1,12.2,0.2,0,30
"2022-01-08 00:00:00",loseit,,"Cheese String",Cheese,snacks,1,Stick,61,4.5,4.6,0.5,2.8,,,,
"2022-01-08 00:00:00",loseit,,"Cheese puffs",Default,snacks,1,Package,88,4.6,1.2,10,0.5,1.3,0.5,,
"2022-01-08 00:00:00",loseit,,"Can Of Coke",CocaCola,dinner,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-08 00:00:00",loseit,,"Coke (Pint)",CocaCola,snacks,1,Pint,239,0,0,11,0,35,0,0,0
"2022-01-08 00:00:00",loseit,,Coke,CocaCola,snacks,1,Serving,111,,,,,,,,
"2022-01-08 00:00:00",loseit,,"Slow Cooked Beef Caserole",Beef,snacks,1,Serving,270,11,30,,5,1.3,,,
"2022-01-08 00:00:00",loseit,,"Potato, New, Peeled, Mashed w/ Milk & Butter",Potato,snacks,1,"Dry Cup",259,14.52,7.26,26.62,9.68,4.84,21.78,26.62,133.1
"2022-01-08 00:00:00",loseit,,"Buttons Yogurt",Yogurt,snacks,90,Grams,220,,,,,,,,
"2022-01-09 00:00:00",loseit,,"Nesquick Cereal Chocolate Balls",Cereal,breakfast,30,Grams,111,,,,,,,,
"2022-01-09 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2022-01-09 00:00:00",loseit,,"Can Of Coke",CocaCola,lunch,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-09 00:00:00",loseit,,"Nutella B-ready",Cookie,lunch,1,Serving,96,4.6,1.6,11.6,1.6,8.5,,,
"2022-01-09 00:00:00",loseit,,"Milk Chocolate Shortbread Rings",Chocolate,lunch,1,Serving,93,5.5,,,3.4,6.2,,,
"2022-01-09 00:00:00",loseit,,"Smarties Tube",Candy,dinner,38,Grams,91,3.7,1,13.2,2.1,12.2,0.2,0,30
"2022-01-09 00:00:00",loseit,,"Chow Mein, Chicken",Chicken,dinner,2,Servings,445,5,30,70,0,10,5,25,2150
"2022-01-09 00:00:00",loseit,,"Soda, Dr. Pepper",CocaCola,dinner,330,Milliliters,97,0,0,23.76,0,23.76,,,0
"2022-01-09 00:00:00",loseit,,"Milk Chocolate Shortbread Rings",Chocolate,snacks,1,Serving,93,5.5,,,3.4,6.2,,,
"2022-01-09 00:00:00",loseit,,"Can Of Coke",CocaCola,snacks,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-09 00:00:00",loseit,,"Homemade Curry",Curry,dinner,1,Serving,333,,,,,,,,
"2022-01-09 00:00:00",loseit,,"Life Savers Gummy",GummyBear,snacks,10,Pieces,129,,1.43,30,,,,,
"2022-01-09 00:00:00",loseit,,"Slow Cooker Beef Casserole",Beef,snacks,1,Serving,300,,,,,,,,
"2022-01-09 00:00:00",loseit,,"Double Up Strawberry & Vanilla",Yogurt,snacks,85,Grams,88,2.1,5,11.8,1.4,11.4,,,
"2022-01-10 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2022-01-10 00:00:00",loseit,,"Bacon Sandwhich",Bacon,breakfast,1,Serving,210,,,,,,,,
"2022-01-10 00:00:00",loseit,,"Baguette, Chicken Caesar & Bacon",Chicken,lunch,1,Serving,622,26.1,32.2,61.6,4.5,4.3,4.2,,
"2022-01-10 00:00:00",loseit,,"Caramel Cappuccino, Skimmed, In, Med",Coffee,lunch,1,Serving,163,1.5,11.3,26.8,0.7,26.1,0,0,300
"2022-01-10 00:00:00",loseit,,"Slow Cooked Beef Caserole",Beef,dinner,1,Serving,270,11,30,,5,1.3,,,
"2022-01-10 00:00:00",loseit,,"Potato, New, Peeled, Mashed w/ Milk & Butter",Potato,dinner,1,"Dry Cup",259,14.52,7.26,26.62,9.68,4.84,21.78,26.62,133.1
"2022-01-10 00:00:00",loseit,,"Smoked Gamon Steaks",Pork,dinner,75,Grams,137,6.7,18.1,1,,,,,
"2022-01-10 00:00:00",loseit,,"Chips, Oven, Baked",FrenchFries,dinner,200,Grams,324,7.2,5,57,1,1.2,5.2,,
"2022-01-10 00:00:00",loseit,,"Garden Peas (Frozen)",Peas,dinner,35,Grams,42,1.26,8.26,12.6,0.28,3.64,7.7,,0
"2022-01-10 00:00:00",loseit,,"Fizzy Cola laces",Candy,snacks,3,Each,720,,,,,,,,
"2022-01-10 00:00:00",loseit,,"Coca Cola Cherry",CocaCola,snacks,1,Serving,226,,,,,56,,,
"2022-01-10 00:00:00",loseit,,"Buttons Yogurt",Yogurt,snacks,90,Grams,220,,,,,,,,
"2022-01-11 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2022-01-11 00:00:00",loseit,,"Nesquick Cereal Chocolate Balls",Cereal,breakfast,30,Grams,111,,,,,,,,
"2022-01-11 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2022-01-11 00:00:00",loseit,,"Classic Margherita Pizza",Pizza,lunch,1,Each,624,21.6,25.4,80,11.6,7.6,3.6,,1960
"2022-01-11 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,lunch,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-11 00:00:00",loseit,,"Pork Sausages",Sausage,dinner,3,Each,375,23.4,17.1,23.4,12,,,,
"2022-01-11 00:00:00",loseit,,"New Potatoes Boiled",Potato,dinner,100,Grams,74,,1.8,17.5,,,,,
"2022-01-11 00:00:00",loseit,,"Beans, Baked, Canned",BakedBeans,dinner,1,Cup,238,0.94,12.2,53.48,0.18,20.14,10.37,0,867.79
"2022-01-11 00:00:00",loseit,,"Buttons Yogurt",Yogurt,snacks,90,Grams,220,,,,,,,,
"2022-01-11 00:00:00",loseit,,"Can Of Coke",CocaCola,snacks,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-11 00:00:00",loseit,,"Caramel Cappuccino, Skimmed, In, Med",Coffee,snacks,1,Serving,163,1.5,11.3,26.8,0.7,26.1,0,0,300
"2022-01-11 00:00:00",loseit,,"Double Up Strawberry & Vanilla",Yogurt,snacks,85,Grams,88,2.1,5,11.8,1.4,11.4,,,
"2022-01-11 00:00:00",loseit,,"Fruit Pastilles",Candy,snacks,4,Servings,368,0.1,16.8,84.4,0.1,59.6,4,,1.8
"2022-01-12 00:00:00",loseit,,"Sausage Sandwich",Sandwich,breakfast,1,Serving,500,,,,,,,,
"2022-01-12 00:00:00",loseit,,"Orange Juice, Chilled",OrangeJuice,breakfast,250,Milliliters,90,0,2.5,22.5,0,22.5,0,0,2.5
"2022-01-12 00:00:00",loseit,,"Caramel Cappuccino, Skimmed, In, Med",Coffee,lunch,1,Serving,163,1.5,11.3,26.8,0.7,26.1,0,0,300
"2022-01-12 00:00:00",loseit,,Coke,CocaCola,lunch,1,Serving,111,,,,,,,,
"2022-01-12 00:00:00",loseit,,"Crisp, Texas Bbq",PotatoChip,lunch,30,Grams,152,9.3,1.6,16,1,1.3,0.8,,0.65
"2022-01-12 00:00:00",loseit,,"Shepherd's Pie",Pie,dinner,1,Serving,420,16.1,13.5,52.7,7.5,2.2,,,2.6
"2022-01-12 00:00:00",loseit,,"Carrots, Boiled in Unsalted Water",Carrot,dinner,1,"Dry Cup",46,1.6,1.6,9.6,0,9.6,4.8,0,46.4
"2022-01-12 00:00:00",loseit,,Coke,CocaCola,dinner,1,Serving,111,,,,,,,,
"2022-01-12 00:00:00",loseit,,"Fruit Pastiles",Candy,snacks,114,Grams,405,0.11,0.11,101,0.11,70,,,262.2
"2022-01-12 00:00:00",loseit,,"Shepherd's Pie",Pie,dinner,1,Serving,420,16.1,13.5,52.7,7.5,2.2,,,2.6
"2022-01-12 00:00:00",loseit,,"Carrots, Boiled in Unsalted Water",Carrot,dinner,1,"Dry Cup",46,1.6,1.6,9.6,0,9.6,4.8,0,46.4
"2022-01-13 00:00:00",loseit,,"Caramel Cappuccino, Skimmed, In, Med",Coffee,breakfast,1,Serving,163,1.5,11.3,26.8,0.7,26.1,0,0,300
"2022-01-13 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2022-01-13 00:00:00",loseit,,"Nesquick Cereal Chocolate Balls",Cereal,breakfast,30,Grams,111,,,,,,,,
"2022-01-13 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,lunch,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-13 00:00:00",loseit,,"Grilled Chicken burger",Chicken,lunch,1,Serving,417,10.8,42.1,37.7,2.2,6.9,2.1,88.6,962.9
"2022-01-13 00:00:00",loseit,,"Chips In Pub",FrenchFries,lunch,1,Serving,400,,,,,,,,
"2022-01-13 00:00:00",loseit,,"Pasta Bolognaise",Pasta,dinner,1,Serving,300,,,,,,,,
"2022-01-13 00:00:00",loseit,,"Biscino Dark Chocolate",Cookie,dinner,25,Grams,128,6.85,1.6,14.22,4.28,9,,,0.13
"2022-01-13 00:00:00",loseit,,Coke,CocaCola,dinner,1,Serving,111,,,,,,,,
"2022-01-13 00:00:00",loseit,,"Cheese String",Cheese,snacks,1,Stick,61,4.5,4.6,0.5,2.8,,,,
"2022-01-13 00:00:00",loseit,,"Biscino Dark Chocolate",Cookie,dinner,25,Grams,128,6.85,1.6,14.22,4.28,9,,,0.13
"2022-01-13 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,snacks,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-13 00:00:00",loseit,,"Brownies, Chocolate, Homemade",Brownie,snacks,1,Piece,121,7.44,1.44,12.96,3.84,11.4,,26.88,44.88
"2022-01-14 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-14 00:00:00",loseit,,"Full English Breakfast",Breakfast,breakfast,1,Serving,600,,,,,,,,
"2022-01-14 00:00:00",loseit,,"Tangfastics 16g",Candy,breakfast,16,Grams,55,0,1,16,0,12,0,0,0
"2022-01-14 00:00:00",loseit,,"Mango And Passion Fruit Smoothie 750ml",Mango,breakfast,250,Milliliters,134,0.1,0.6,12.2,,12.2,1.1,,
"2022-01-14 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-14 00:00:00",loseit,,"Pasta Bolognaise",Pasta,dinner,1,Serving,300,,,,,,,,
"2022-01-14 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,dinner,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-14 00:00:00",loseit,,Coke,CocaCola,dinner,1,Serving,111,,,,,,,,
"2022-01-14 00:00:00",loseit,,"Can Of Coke",CocaCola,dinner,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-14 00:00:00",loseit,,"Can Of Coke",CocaCola,dinner,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-14 00:00:00",loseit,,"99p Cheeseburger",Hamburger,snacks,1,Serving,201,,,,,,,,
"2022-01-14 00:00:00",loseit,,"Mcdonalds 6 Piece Chicken Nuggets",Chicken,snacks,1,Serving,259,13,16,18,1.7,0.6,0.7,,
"2022-01-15 00:00:00",loseit,,"Nutella B-ready",Cookie,breakfast,1,Serving,96,4.6,1.6,11.6,1.6,8.5,,,
"2022-01-15 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-15 00:00:00",loseit,,"Pasta Bolognaise",Pasta,lunch,1,Serving,300,,,,,,,,
"2022-01-15 00:00:00",loseit,,"Chow Mein, Chicken",Chicken,dinner,2,Servings,445,5,30,70,0,10,5,25,2150
"2022-01-15 00:00:00",loseit,,"Cherry Coke Bottle",Cherry,dinner,1,Serving,260,,,,,,,,
"2022-01-15 00:00:00",loseit,,"Happy Cola / Fizzy Cola Bottles",Candy,dinner,160,Grams,554,0.8,10.56,128,0.16,80,,,0.5
"2022-01-15 00:00:00",loseit,,Polos,Default,snacks,8,Servings,48,,,,,,,,
"2022-01-15 00:00:00",loseit,,"Crispy Chicken Burrito",Chicken,snacks,1,Serving,380,,,,,,,,
"2022-01-15 00:00:00",loseit,,"Fries, Mexican, Regular",FrenchFries,snacks,1,Serving,270,13,4,34,2,2,,,490
"2022-01-16 00:00:00",loseit,,"Penne Pasta",Pasta,lunch,1,Serving,270,2.55,11.21,54,0.48,1.2,3.23,,27.17
"2022-01-16 00:00:00",loseit,,"Stir In Pasta Sauce Sweet Pepper",Sauce,lunch,75,Grams,68,4.7,1,5.4,0.6,3.8,0.6,,890
"2022-01-16 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-16 00:00:00",loseit,,"Tango Orange 330ml",Orange,lunch,330,Milliliters,63,0,0,14.19,0,14.19,,,0.8
"2022-01-16 00:00:00",loseit,,"Roast Chicken",Chicken,dinner,60,Grams,105,4.8,12,3.4,1.3,0.5,0.6,,
"2022-01-16 00:00:00",loseit,,"Roast Parsnip",Parsnip,dinner,1,Cup,400,,,,,,,,
"2022-01-16 00:00:00",loseit,,"Roast Potatoes",Potato,dinner,1,Serving,151,4.16,2.89,27.24,0.27,1.12,1.95,,50.54
"2022-01-16 00:00:00",loseit,,"Cauliflower, With Cheese",Cauliflower,dinner,1,Serving,17,0.5,0.9,2.2,0.2,1.5,,,0.4
"2022-01-16 00:00:00",loseit,,"Broccoli, Fresh, Boiled, Drnd",Broccoli,dinner,1,"Dry Cup",48,0,7.8,0,0,0,0,0,34.32
"2022-01-16 00:00:00",loseit,,"Carrots, Boiled in Unsalted Water",Carrot,dinner,1,"Dry Cup",46,1.6,1.6,9.6,0,9.6,4.8,0,46.4
"2022-01-16 00:00:00",loseit,,Coke,CocaCola,snacks,1,Serving,111,,,,,,,,
"2022-01-16 00:00:00",loseit,,"Red Salsa",Sauce,snacks,100,Grams,69,3,1.4,8.3,0.2,6.1,1.8,,
"2022-01-16 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,snacks,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-16 00:00:00",loseit,,"Lightly salted Tortilla Chips",Tortilla,snacks,50,Grams,247,5.5,1.4,16.5,0.45,0.25,0.3,,82.95
"2022-01-17 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-17 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-17 00:00:00",loseit,,"Hamburger, Quarter Pounder With Cheese",Hamburger,lunch,1,Serving,518,27,31,37,13,10,25,,2.5
"2022-01-17 00:00:00",loseit,,"Medium Chips",FrenchFries,lunch,1,Serving,337,17,3.3,42,1.5,0.6,3.6,,248
"2022-01-17 00:00:00",loseit,,"Mcdonalds Medium Coke",Juice,lunch,1,Serving,170,0,0,42,0,42,0,,
"2022-01-17 00:00:00",loseit,,"Margarita Pizza Slice",Pizza,snacks,4,Slices,532,16,24,64,8,4,0,0,1052
"2022-01-17 00:00:00",loseit,,"Chicken fajita stir fry",Chicken,dinner,268,Grams,375,15.1,48.24,9.65,1.61,8.84,2.14,,1.47
"2022-01-17 00:00:00",loseit,,Coke,CocaCola,dinner,1,Serving,111,,,,,,,,
"2022-01-17 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,dinner,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-17 00:00:00",loseit,,"Sweet Popcorn",Popcorn,snacks,4,Servings,404,20,5.2,47.2,1.6,20.8,6.8,,12
"2022-01-18 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-18 00:00:00",loseit,,"Heavenly Chocolate Delight",Chocolate,lunch,1.5,Servings,143,,,,,,,,
"2022-01-18 00:00:00",loseit,,"Grilled Chicken burger",Chicken,dinner,1,Serving,417,10.8,42.1,37.7,2.2,6.9,2.1,88.6,962.9
"2022-01-18 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,dinner,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-18 00:00:00",loseit,,"Chips In Pub",FrenchFries,dinner,1,Serving,400,,,,,,,,
"2022-01-18 00:00:00",loseit,,"Gigantic Milk Chocolate Buttons",Chocolate,snacks,75,Grams,422,24.45,5.78,44.1,15,,1.2,,150
"2022-01-19 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-19 00:00:00",loseit,,"Nutella B-ready",Cookie,breakfast,1,Serving,96,4.6,1.6,11.6,1.6,8.5,,,
"2022-01-19 00:00:00",loseit,,"Red Salsa",Sauce,breakfast,100,Grams,69,3,1.4,8.3,0.2,6.1,1.8,,
"2022-01-19 00:00:00",loseit,,"Lightly salted Tortilla Chips",Tortilla,breakfast,50,Grams,247,5.5,1.4,16.5,0.45,0.25,0.3,,82.95
"2022-01-19 00:00:00",loseit,,"Toffee Latte",Coffee,lunch,16,Ounces,257,6,,27,3.9,25,7.7,0,0.25
"2022-01-19 00:00:00",loseit,,"Heavenly Chocolate Delight Bar",Chocolate,lunch,1,Serving,95,3,1,14,1,6,1.5,,
"2022-01-19 00:00:00",loseit,,"Penne Pasta",Pasta,lunch,1,Serving,270,2.55,11.21,54,0.48,1.2,3.23,,27.17
"2022-01-19 00:00:00",loseit,,"Stir In Pasta Sauce Sweet Pepper",Sauce,lunch,75,Grams,68,4.7,1,5.4,0.6,3.8,0.6,,890
"2022-01-19 00:00:00",loseit,,"Chicken Pasta Bake",Pasta,dinner,2,Servings,999,44.8,77.76,77.5,13.16,12.12,3.56,,1014.84
"2022-01-19 00:00:00",loseit,,Coleslaw.,Coleslaw,dinner,1,Tablespoon,91,,,,,,,,
"2022-01-19 00:00:00",loseit,,Coleslaw.,Coleslaw,dinner,1,Tablespoon,91,,,,,,,,
"2022-01-19 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,snacks,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-19 00:00:00",loseit,,Coke,CocaCola,snacks,1,Serving,111,,,,,,,,
"2022-01-20 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-20 00:00:00",loseit,,Polos,Default,breakfast,2,Servings,12,,,,,,,,
"2022-01-20 00:00:00",loseit,,"Cheese String",Cheese,snacks,1,Stick,61,4.5,4.6,0.5,2.8,,,,
"2022-01-20 00:00:00",loseit,,"Chicken Pasta Bake",Pasta,lunch,1,Serving,499,22.4,38.88,38.75,6.58,6.6,1.78,,507.42
"2022-01-20 00:00:00",loseit,,"Cappuccino, Regular",MilkShake,lunch,1,Serving,72,,,,,,,,
"2022-01-20 00:00:00",loseit,,"Sour Cream and Onion",PotatoChip,lunch,40,Grams,210,12,2.4,22,1.1,1,1.4,,520
"2022-01-20 00:00:00",loseit,,"Percy Pigs",Candy,snacks,170,Grams,588,0.34,1.87,142.8,,99.96,,0,85
"2022-01-20 00:00:00",loseit,,"Grilled Chicken and Bacon Wrap",Chicken,dinner,1,Serving,348,18.8,52,80,,,,,
"2022-01-20 00:00:00",loseit,,"Fries, Medium",FrenchFries,dinner,0.5,Serving,169,8.55,3.56,20.65,0.78,0.28,1.85,,0.31
"2022-01-20 00:00:00",loseit,,"Mcdonalds Medium Coke",Juice,dinner,1,Serving,170,0,0,42,0,42,0,,
"2022-01-20 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,snacks,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-21 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-21 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-21 00:00:00",loseit,,"Milk, Semi-Skimmed, Pasteurised, Average",Milk,breakfast,150,Milliliters,69,3,6,7.5,1.5,7.5,0,9,64.5
"2022-01-21 00:00:00",loseit,,"Nesquick Cereal Chocolate Balls",Cereal,breakfast,30,Grams,111,,,,,,,,
"2022-01-21 00:00:00",loseit,,"Belgian Double Chocolate Chunk All Butter Cookies",Cookie,lunch,5,Pieces,630,31.5,7.5,78,19,41,2.5,,295
"2022-01-21 00:00:00",loseit,,"Penne Pasta",Pasta,lunch,1,Serving,270,2.55,11.21,54,0.48,1.2,3.23,,27.17
"2022-01-21 00:00:00",loseit,,"Stir In Pasta Sauce Sweet Pepper",Sauce,lunch,75,Grams,68,4.7,1,5.4,0.6,3.8,0.6,,890
"2022-01-21 00:00:00",loseit,,"Chow Mein, Chicken",Chicken,dinner,1.5,Servings,334,3.75,22.5,52.5,0,7.5,3.75,18.75,1612.5
"2022-01-21 00:00:00",loseit,,"Split pots crunch vanilla flavour choco balls",Yogurt,dinner,1,Serving,197,7.8,4.8,26.3,5,21.5,0.8,,
"2022-01-21 00:00:00",loseit,,"Belgian Double Chocolate Chunk All Butter Cookies",Cookie,snacks,3,Pieces,378,18.9,4.5,46.8,11.4,24.6,1.5,,177
"2022-01-22 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-22 00:00:00",loseit,,"Aero Chocolate Mousse",Yogurt,lunch,57,Grams,94,3.54,2.61,12.95,2.34,12.46,,,114
"2022-01-22 00:00:00",loseit,,"Cheese puffs",Default,lunch,1,Package,88,4.6,1.2,10,0.5,1.3,0.5,,
"2022-01-22 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,dinner,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-22 00:00:00",loseit,,"Jacket Potato With Cheese And Beans",Potato,dinner,1,Serving,400,,,,,,,,
"2022-01-22 00:00:00",loseit,,Coke,CocaCola,lunch,1,Serving,111,,,,,,,,
"2022-01-22 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,lunch,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-22 00:00:00",loseit,,Coke,CocaCola,dinner,1,Serving,111,,,,,,,,
"2022-01-22 00:00:00",loseit,,"Onion Rings, Crisps",Onion,snacks,150,Grams,756,39.6,9,89.4,3.6,11.4,4.8,,2.4
"2022-01-23 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-23 00:00:00",loseit,,"99p Cheeseburger",Hamburger,lunch,1,Serving,201,,,,,,,,
"2022-01-23 00:00:00",loseit,,"Mcdonalds Medium Coke",Juice,lunch,0.5,Serving,85,0,0,21,0,21,0,,
"2022-01-23 00:00:00",loseit,,"Ham Sandwich",Sandwich,lunch,1,Serving,250,,,,,,,,
"2022-01-23 00:00:00",loseit,,"Fruit Winders",FruitLeather,lunch,1,Serving,67,1.4,,,0.6,6.3,,,0.2
"2022-01-23 00:00:00",loseit,,"Cheese And Onion",PotatoChip,lunch,1,Package,161,8.7,1.8,18.2,0.7,0.9,1.4,,390
"2022-01-23 00:00:00",loseit,,"Chicken Burger And Chips",Chicken,dinner,1,Serving,850,,,,,,,,
"2022-01-23 00:00:00",loseit,,"Soda, Dr. Pepper",CocaCola,dinner,330,Milliliters,97,0,0,23.76,0,23.76,,,0
"2022-01-23 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,dinner,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-23 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,snacks,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-24 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
"2022-01-24 00:00:00",loseit,,"Pancakes with nutella",Pancakes,breakfast,2,Slices,314,2.6,10.8,59,,,,,252
"2022-01-24 00:00:00",loseit,,"Chicken Chow Mein",Chicken,dinner,1,Serving,150,,,,,,,,
"2022-01-24 00:00:00",loseit,,"Can Of Coke",CocaCola,dinner,12,Ounces,140,0,0,39,0,39,0,0,45
"2022-01-24 00:00:00",loseit,,"Banana Bread, Homemade",Cake,dinner,1,Slice,149,5.4,1.8,24.3,1.35,16.2,,13.95,76.95
"2022-01-24 00:00:00",loseit,,Baguettes,Baguette,snacks,2,Servings,180,3,,,,,,,
"2022-01-24 00:00:00",loseit,,"Clover Butter",Butter,snacks,10,Grams,45,4.9,0.6,0.27,2.13,0.8,,,
"2022-01-25 00:00:00",loseit,,"Cappucino, Grande Skinny",Coffee,breakfast,16,Ounces,80,0,8,12,0,10,0,5,90
